,latitude,longitude,boro_nm,year,month,weekday,Hour,Minute,law_cat_cd_pred,ofns_desc_pred
2665,40.76347437,-73.81017525,QUEENS,2021.0,8.0,6.0,10.0,45.0,MISDEMEANOR,HARRASSMENT 2
2666,40.85195058,-73.88207572,BRONX,2021.0,8.0,6.0,11.0,15.0,MISDEMEANOR,HARRASSMENT 2
2667,40.63552854,-74.01669399,BROOKLYN,2021.0,8.0,6.0,11.0,49.0,MISDEMEANOR,PETIT LARCENY
2668,40.74635765,-73.99029334,MANHATTAN,2021.0,8.0,6.0,12.0,19.0,MISDEMEANOR,PETIT LARCENY
2669,40.6161946,-74.03817104,BROOKLYN,2021.0,8.0,6.0,12.0,52.0,MISDEMEANOR,HARRASSMENT 2
2670,40.63363567,-73.99357753,BROOKLYN,2021.0,8.0,6.0,13.0,23.0,MISDEMEANOR,PETIT LARCENY
2671,40.77392144,-73.82801727,QUEENS,2021.0,8.0,6.0,13.0,56.0,MISDEMEANOR,PETIT LARCENY
2672,40.65598231,-73.93083567,BROOKLYN,2021.0,8.0,6.0,14.0,27.0,MISDEMEANOR,HARRASSMENT 2
2673,40.64804399,-73.90691209,BROOKLYN,2021.0,8.0,6.0,15.0,0.0,MISDEMEANOR,HARRASSMENT 2
2674,40.75970833,-73.99356177,MANHATTAN,2021.0,8.0,6.0,15.0,30.0,MISDEMEANOR,HARRASSMENT 2
2675,40.63396081,-74.14346113,STATEN ISLAND,2021.0,8.0,6.0,16.0,4.0,MISDEMEANOR,HARRASSMENT 2
2676,40.88336487,-73.89773689,BRONX,2021.0,8.0,6.0,16.0,34.0,MISDEMEANOR,HARRASSMENT 2
2677,40.67789987,-73.98428252,BROOKLYN,2021.0,8.0,6.0,17.0,8.0,MISDEMEANOR,PETIT LARCENY
2678,40.64104519,-73.98091854,BROOKLYN,2021.0,8.0,6.0,17.0,38.0,MISDEMEANOR,PETIT LARCENY
2679,40.66915546,-73.98797588,BROOKLYN,2021.0,8.0,6.0,18.0,12.0,MISDEMEANOR,PETIT LARCENY
2680,40.69040438,-73.93054394,BROOKLYN,2021.0,8.0,6.0,18.0,42.0,MISDEMEANOR,HARRASSMENT 2
2681,40.60562998,-74.01315719,BROOKLYN,2021.0,8.0,6.0,19.0,12.0,MISDEMEANOR,HARRASSMENT 2
2682,40.67842273,-73.91331594,BROOKLYN,2021.0,8.0,6.0,19.0,16.0,MISDEMEANOR,HARRASSMENT 2
2683,40.86750339,-73.89480015,BRONX,2021.0,8.0,6.0,19.0,46.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2684,40.63686776,-74.13418954,STATEN ISLAND,2021.0,8.0,6.0,20.0,16.0,MISDEMEANOR,HARRASSMENT 2
2685,40.73726096,-73.8660947,QUEENS,2021.0,8.0,6.0,20.0,50.0,MISDEMEANOR,HARRASSMENT 2
2686,40.81780715,-73.94559935,MANHATTAN,2021.0,8.0,6.0,21.0,20.0,MISDEMEANOR,HARRASSMENT 2
2687,40.66120762,-73.95068665,BROOKLYN,2021.0,8.0,6.0,21.0,54.0,FELONY,HARRASSMENT 2
2688,40.69249417,-73.90506864,BROOKLYN,2021.0,8.0,6.0,22.0,24.0,MISDEMEANOR,HARRASSMENT 2
2689,40.71308046,-73.75360681,QUEENS,2021.0,8.0,6.0,22.0,57.0,MISDEMEANOR,HARRASSMENT 2
2690,40.83990569,-73.88099118,BRONX,2021.0,8.0,6.0,23.0,28.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2691,40.835056,-73.8838981,BRONX,2021.0,8.0,0.0,0.0,9.0,FELONY,FELONY ASSAULT
2692,40.66690289,-73.88510277,BROOKLYN,2021.0,8.0,0.0,0.0,43.0,FELONY,FELONY ASSAULT
2693,40.87407967,-73.83790805,BRONX,2021.0,8.0,0.0,1.0,13.0,FELONY,ROBBERY
2694,40.74412312,-73.75978946,QUEENS,2021.0,8.0,0.0,1.0,47.0,FELONY,PETIT LARCENY
2695,40.63654343,-73.96732923,BROOKLYN,2021.0,8.0,0.0,2.0,17.0,FELONY,BURGLARY
2696,40.84762575,-73.90365448,BRONX,2021.0,8.0,0.0,2.0,51.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2697,40.75616977,-73.97156225,MANHATTAN,2021.0,8.0,0.0,3.0,21.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
2698,40.80967347,-73.92019279,BRONX,2021.0,8.0,0.0,3.0,55.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2699,40.66081512,-73.90992191,BROOKLYN,2021.0,8.0,0.0,4.0,25.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2700,40.84274585,-73.86544867,BRONX,2021.0,8.0,0.0,4.0,59.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
2701,40.57712872,-74.00110658,BROOKLYN,2021.0,8.0,0.0,5.0,29.0,FELONY,BURGLARY
2702,40.6666117,-73.95654381,BROOKLYN,2021.0,8.0,0.0,6.0,2.0,MISDEMEANOR,HARRASSMENT 2
2703,40.67003008,-73.9040444,BROOKLYN,2021.0,8.0,0.0,6.0,33.0,MISDEMEANOR,HARRASSMENT 2
2704,40.65375126,-73.93160923,BROOKLYN,2021.0,8.0,0.0,7.0,6.0,MISDEMEANOR,HARRASSMENT 2
2705,40.78630358,-73.77710798,QUEENS,2021.0,8.0,0.0,7.0,37.0,MISDEMEANOR,HARRASSMENT 2
2706,40.63672664,-74.13040967,STATEN ISLAND,2021.0,8.0,0.0,8.0,7.0,MISDEMEANOR,PETIT LARCENY
2707,40.72270556,-73.95400351,BROOKLYN,2021.0,8.0,0.0,8.0,10.0,MISDEMEANOR,PETIT LARCENY
2708,40.67989701,-73.9665112,BROOKLYN,2021.0,8.0,0.0,8.0,40.0,MISDEMEANOR,HARRASSMENT 2
2709,40.64436851,-73.95794923,BROOKLYN,2021.0,8.0,0.0,9.0,11.0,MISDEMEANOR,PETIT LARCENY
2710,40.76197895,-73.92538309,QUEENS,2021.0,8.0,0.0,9.0,44.0,MISDEMEANOR,PETIT LARCENY
2711,40.80008487,-73.96890321,MANHATTAN,2021.0,8.0,0.0,10.0,14.0,MISDEMEANOR,GRAND LARCENY
2712,40.53720422,-74.223791,STATEN ISLAND,2021.0,8.0,0.0,10.0,48.0,MISDEMEANOR,HARRASSMENT 2
2713,40.82827753,-73.8995596,BRONX,2021.0,8.0,0.0,11.0,18.0,MISDEMEANOR,HARRASSMENT 2
2714,40.50688144,-74.23512134,STATEN ISLAND,2021.0,8.0,0.0,11.0,52.0,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &
2715,40.76090739,-73.91964117,QUEENS,2021.0,8.0,0.0,12.0,22.0,MISDEMEANOR,PETIT LARCENY
2716,40.81600404,-73.92616067,BRONX,2021.0,8.0,0.0,12.0,56.0,MISDEMEANOR,PETIT LARCENY
2717,40.86712102,-73.9000071,BRONX,2021.0,8.0,0.0,13.0,26.0,MISDEMEANOR,PETIT LARCENY
2718,40.5945994,-74.07940541,STATEN ISLAND,2021.0,8.0,0.0,14.0,0.0,MISDEMEANOR,HARRASSMENT 2
2719,40.71098866,-73.89582629,QUEENS,2021.0,8.0,0.0,14.0,30.0,MISDEMEANOR,PETIT LARCENY
2720,40.58296363,-73.81855102,QUEENS,2021.0,8.0,0.0,15.0,4.0,MISDEMEANOR,HARRASSMENT 2
2721,40.75728662,-73.91154209,QUEENS,2021.0,8.0,0.0,15.0,34.0,MISDEMEANOR,PETIT LARCENY
2722,40.82201694,-73.93891535,MANHATTAN,2021.0,8.0,0.0,16.0,8.0,MISDEMEANOR,HARRASSMENT 2
2723,40.71528777,-73.97647116,MANHATTAN,2021.0,8.0,0.0,16.0,38.0,MISDEMEANOR,PETIT LARCENY
2724,40.57684918,-74.16437934,STATEN ISLAND,2021.0,8.0,0.0,17.0,11.0,MISDEMEANOR,PETIT LARCENY
2725,40.87735858,-73.87971276,BRONX,2021.0,8.0,0.0,17.0,42.0,MISDEMEANOR,PETIT LARCENY
2726,40.64315411,-74.01235743,BROOKLYN,2021.0,8.0,0.0,18.0,15.0,MISDEMEANOR,HARRASSMENT 2
2727,40.71496615,-74.00565403,MANHATTAN,2021.0,8.0,0.0,18.0,45.0,MISDEMEANOR,PETIT LARCENY
2728,40.66125083,-73.99174025,BROOKLYN,2021.0,8.0,0.0,19.0,19.0,MISDEMEANOR,HARRASSMENT 2
2729,40.78621992,-73.94963351,MANHATTAN,2021.0,8.0,0.0,19.0,49.0,FELONY,HARRASSMENT 2
2730,40.68731731,-73.94760244,BROOKLYN,2021.0,8.0,0.0,20.0,20.0,MISDEMEANOR,HARRASSMENT 2
2731,40.75659468,-73.87560302,QUEENS,2021.0,8.0,0.0,20.0,23.0,MISDEMEANOR,PETIT LARCENY
2732,40.74682046,-73.89175346,QUEENS,2021.0,8.0,0.0,20.0,53.0,MISDEMEANOR,HARRASSMENT 2
2733,40.82257596,-73.91570791,BRONX,2021.0,8.0,0.0,21.0,23.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2734,40.83124199,-73.8720125,BRONX,2021.0,8.0,0.0,21.0,57.0,FELONY,ROBBERY
2735,40.71437342,-74.00045596,MANHATTAN,2021.0,8.0,0.0,22.0,27.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2736,40.78426752,-73.95408376,MANHATTAN,2021.0,8.0,0.0,23.0,1.0,MISDEMEANOR,HARRASSMENT 2
2737,40.72002528,-73.95752631,BROOKLYN,2021.0,8.0,0.0,23.0,31.0,MISDEMEANOR,GRAND LARCENY
2738,40.81434486,-73.85092903,BRONX,2021.0,8.0,1.0,0.0,13.0,MISDEMEANOR,HARRASSMENT 2
2739,40.80750501,-73.92406053,BRONX,2021.0,8.0,1.0,0.0,47.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2740,40.6906967,-73.99078464,BROOKLYN,2021.0,8.0,1.0,1.0,17.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
2741,40.85211968,-73.89823676,BRONX,2021.0,8.0,1.0,1.0,50.0,MISDEMEANOR,HARRASSMENT 2
2742,40.71372355,-73.94510714,BROOKLYN,2021.0,8.0,1.0,2.0,21.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
2743,40.80390215,-73.95820605,MANHATTAN,2021.0,8.0,1.0,2.0,54.0,FELONY,BURGLARY
2744,40.63187709,-74.13237812,STATEN ISLAND,2021.0,8.0,1.0,3.0,25.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2745,40.83649586,-73.86998947,BRONX,2021.0,8.0,1.0,3.0,58.0,FELONY,BURGLARY
2746,40.66708936,-73.81032339,QUEENS,2021.0,8.0,1.0,4.0,28.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
2747,40.63013147,-74.10580849,STATEN ISLAND,2021.0,8.0,1.0,5.0,2.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
2748,40.67517765,-73.86899529,BROOKLYN,2021.0,8.0,1.0,5.0,32.0,FELONY,PETIT LARCENY
2749,40.75757486,-73.9273047,QUEENS,2021.0,8.0,1.0,6.0,6.0,MISDEMEANOR,PETIT LARCENY
2750,40.76135734,-73.98678967,MANHATTAN,2021.0,8.0,1.0,6.0,36.0,FELONY,HARRASSMENT 2
2751,40.50927925,-74.24486823,STATEN ISLAND,2021.0,8.0,1.0,7.0,10.0,MISDEMEANOR,HARRASSMENT 2
2752,40.80682583,-73.94627659,MANHATTAN,2021.0,8.0,1.0,7.0,40.0,MISDEMEANOR,HARRASSMENT 2
2753,40.66749403,-73.89180649,BROOKLYN,2021.0,8.0,1.0,8.0,14.0,MISDEMEANOR,HARRASSMENT 2
2754,40.69800181,-73.79786204,QUEENS,2021.0,8.0,1.0,8.0,44.0,MISDEMEANOR,PETIT LARCENY
2755,40.74738822,-73.91405628,QUEENS,2021.0,8.0,1.0,9.0,14.0,MISDEMEANOR,PETIT LARCENY
2756,40.87622215,-73.90288984,BRONX,2021.0,8.0,1.0,9.0,18.0,MISDEMEANOR,HARRASSMENT 2
2757,40.63635498,-73.97082784,BROOKLYN,2021.0,8.0,1.0,9.0,48.0,MISDEMEANOR,PETIT LARCENY
2758,40.59881892,-73.96706321,BROOKLYN,2021.0,8.0,1.0,10.0,18.0,MISDEMEANOR,PETIT LARCENY
2759,40.64087896,-74.00934469,BROOKLYN,2021.0,8.0,1.0,10.0,52.0,MISDEMEANOR,PETIT LARCENY
2760,40.59277128,-73.99589308,BROOKLYN,2021.0,8.0,1.0,11.0,22.0,MISDEMEANOR,HARRASSMENT 2
2761,40.67463653,-73.74454503,QUEENS,2021.0,8.0,1.0,11.0,55.0,MISDEMEANOR,GRAND LARCENY
2762,40.82524077,-73.94760585,MANHATTAN,2021.0,8.0,1.0,12.0,26.0,MISDEMEANOR,PETIT LARCENY
2763,40.87916804,-73.85413951,BRONX,2021.0,8.0,1.0,12.0,59.0,MISDEMEANOR,HARRASSMENT 2
2764,40.6685544,-73.98848065,BROOKLYN,2021.0,8.0,1.0,13.0,30.0,MISDEMEANOR,PETIT LARCENY
2765,40.62942541,-73.89648679,BROOKLYN,2021.0,8.0,1.0,14.0,3.0,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF
2766,40.63990773,-73.94985203,BROOKLYN,2021.0,8.0,1.0,14.0,33.0,MISDEMEANOR,PETIT LARCENY
2767,40.68352396,-73.76913706,QUEENS,2021.0,8.0,1.0,15.0,7.0,MISDEMEANOR,HARRASSMENT 2
2768,40.85967278,-73.90428052,BRONX,2021.0,8.0,1.0,15.0,37.0,MISDEMEANOR,GRAND LARCENY
2769,40.59043398,-73.98112383,BROOKLYN,2021.0,8.0,1.0,16.0,11.0,MISDEMEANOR,HARRASSMENT 2
2770,40.59368533,-73.75907038,QUEENS,2021.0,8.0,1.0,16.0,41.0,MISDEMEANOR,HARRASSMENT 2
2771,40.83451692,-73.91770926,BRONX,2021.0,8.0,1.0,17.0,15.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2772,40.74219559,-73.88067131,QUEENS,2021.0,8.0,1.0,17.0,45.0,MISDEMEANOR,PETIT LARCENY
2773,40.72876603,-73.94766727,BROOKLYN,2021.0,8.0,1.0,18.0,19.0,MISDEMEANOR,PETIT LARCENY
2774,40.87261671,-73.86565941,BRONX,2021.0,8.0,1.0,18.0,49.0,MISDEMEANOR,HARRASSMENT 2
2775,40.6876739,-73.93149871,BROOKLYN,2021.0,8.0,1.0,19.0,23.0,MISDEMEANOR,HARRASSMENT 2
2776,40.76312236,-73.96251655,MANHATTAN,2021.0,8.0,1.0,19.0,53.0,MISDEMEANOR,PETIT LARCENY
2777,40.68381673,-73.94545626,BROOKLYN,2021.0,8.0,1.0,20.0,26.0,MISDEMEANOR,HARRASSMENT 2
2778,40.67317979,-73.91276397,BROOKLYN,2021.0,8.0,1.0,20.0,57.0,MISDEMEANOR,HARRASSMENT 2
2779,40.85652785,-73.92756527,MANHATTAN,2021.0,8.0,1.0,21.0,27.0,FELONY,GRAND LARCENY
2780,40.82807612,-73.93677066,MANHATTAN,2021.0,8.0,1.0,21.0,30.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2781,40.61152038,-73.98748563,BROOKLYN,2021.0,8.0,1.0,22.0,1.0,MISDEMEANOR,PETIT LARCENY
2782,40.74917298,-73.82681075,QUEENS,2021.0,8.0,1.0,22.0,31.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2783,40.82145429,-73.95038003,MANHATTAN,2021.0,8.0,1.0,23.0,4.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
2784,40.84753471,-73.88242331,BRONX,2021.0,8.0,1.0,23.0,35.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2785,40.76707852,-73.82241402,QUEENS,2021.0,9.0,2.0,0.0,31.0,FELONY,HARRASSMENT 2
2786,40.64363424,-73.971185,BROOKLYN,2021.0,9.0,2.0,1.0,1.0,MISDEMEANOR,GRAND LARCENY
2787,40.67608838,-73.96131087,BROOKLYN,2021.0,9.0,2.0,1.0,35.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2788,40.82627225,-73.93569922,MANHATTAN,2021.0,9.0,2.0,2.0,5.0,FELONY,FELONY ASSAULT
2789,40.74224916,-73.99885748,MANHATTAN,2021.0,9.0,2.0,2.0,38.0,FELONY,BURGLARY
2790,40.87972031,-73.90133338,BRONX,2021.0,9.0,2.0,3.0,9.0,FELONY,PETIT LARCENY
2791,40.66494315,-73.76173991,QUEENS,2021.0,9.0,2.0,3.0,42.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
2792,40.67109625,-73.955445,BROOKLYN,2021.0,9.0,2.0,4.0,13.0,MISDEMEANOR,PETIT LARCENY
2793,40.87790136,-73.85092033,BRONX,2021.0,9.0,2.0,4.0,46.0,MISDEMEANOR,MISCELLANEOUS PENAL LAW
2794,40.6756383,-73.88388361,BROOKLYN,2021.0,9.0,2.0,5.0,16.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2795,40.66179406,-73.90872393,BROOKLYN,2021.0,9.0,2.0,5.0,50.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2796,40.88510755,-73.9006491,BRONX,2021.0,9.0,2.0,6.0,20.0,FELONY,HARRASSMENT 2
2797,40.85517427,-73.90434483,BRONX,2021.0,9.0,2.0,6.0,54.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2798,40.67655127,-73.87758736,BROOKLYN,2021.0,9.0,2.0,7.0,24.0,FELONY,HARRASSMENT 2
2799,40.78694818,-73.97928782,MANHATTAN,2021.0,9.0,2.0,7.0,58.0,MISDEMEANOR,PETIT LARCENY
2800,40.88322209,-73.84996814,BRONX,2021.0,9.0,2.0,8.0,28.0,MISDEMEANOR,HARRASSMENT 2
2801,40.66331442,-73.94799976,BROOKLYN,2021.0,9.0,2.0,8.0,58.0,MISDEMEANOR,PETIT LARCENY
2802,40.60904946,-73.98279328,BROOKLYN,2021.0,9.0,2.0,9.0,2.0,MISDEMEANOR,PETIT LARCENY
2803,40.68180991,-73.97681107,BROOKLYN,2021.0,9.0,2.0,9.0,32.0,MISDEMEANOR,PETIT LARCENY
2804,40.73198968,-73.95063427,BROOKLYN,2021.0,9.0,2.0,10.0,2.0,MISDEMEANOR,PETIT LARCENY
2805,40.8613187,-73.92123345,MANHATTAN,2021.0,9.0,2.0,10.0,36.0,MISDEMEANOR,HARRASSMENT 2
2806,40.67832373,-73.84311397,QUEENS,2021.0,9.0,2.0,11.0,6.0,MISDEMEANOR,PETIT LARCENY
2807,40.86274635,-73.90368319,BRONX,2021.0,9.0,2.0,11.0,40.0,FELONY,GRAND LARCENY
2808,40.81755393,-73.95693299,MANHATTAN,2021.0,9.0,2.0,12.0,10.0,MISDEMEANOR,HARRASSMENT 2
2809,40.85931407,-73.89883309,BRONX,2021.0,9.0,2.0,12.0,44.0,MISDEMEANOR,HARRASSMENT 2
2810,40.75176272,-73.83148523,QUEENS,2021.0,9.0,2.0,13.0,14.0,MISDEMEANOR,PETIT LARCENY
2811,40.69093876,-73.92915509,BROOKLYN,2021.0,9.0,2.0,13.0,47.0,MISDEMEANOR,HARRASSMENT 2
2812,40.89616125,-73.85480755,BRONX,2021.0,9.0,2.0,14.0,18.0,MISDEMEANOR,HARRASSMENT 2
2813,40.60317785,-74.13905551,STATEN ISLAND,2021.0,9.0,2.0,14.0,51.0,MISDEMEANOR,HARRASSMENT 2
2814,40.64994445,-73.96159991,BROOKLYN,2021.0,9.0,2.0,15.0,21.0,MISDEMEANOR,PETIT LARCENY
2815,40.89606872,-73.84486436,BRONX,2021.0,9.0,2.0,15.0,55.0,MISDEMEANOR,PETIT LARCENY
2816,40.68553618,-73.82904568,QUEENS,2021.0,9.0,2.0,16.0,25.0,MISDEMEANOR,HARRASSMENT 2
2817,40.70886959,-73.94260072,BROOKLYN,2021.0,9.0,2.0,16.0,59.0,MISDEMEANOR,PETIT LARCENY
2818,40.67408597,-73.93894629,BROOKLYN,2021.0,9.0,2.0,17.0,29.0,MISDEMEANOR,HARRASSMENT 2
2819,40.65775789,-73.95177405,BROOKLYN,2021.0,9.0,2.0,18.0,3.0,MISDEMEANOR,PETIT LARCENY
2820,40.6554981,-73.9385236,BROOKLYN,2021.0,9.0,2.0,18.0,33.0,MISDEMEANOR,HARRASSMENT 2
2821,40.87767733,-73.8675151,BRONX,2021.0,9.0,2.0,19.0,7.0,FELONY,HARRASSMENT 2
2822,40.84804717,-73.93285165,MANHATTAN,2021.0,9.0,2.0,19.0,37.0,FELONY,HARRASSMENT 2
2823,40.70567638,-73.75422569,QUEENS,2021.0,9.0,2.0,20.0,11.0,MISDEMEANOR,HARRASSMENT 2
2824,40.65431772,-74.00441993,BROOKLYN,2021.0,9.0,2.0,20.0,41.0,MISDEMEANOR,HARRASSMENT 2
2825,40.71619591,-73.99749075,MANHATTAN,2021.0,9.0,2.0,21.0,11.0,MISDEMEANOR,SEX CRIMES
2826,40.57755415,-73.99788473,BROOKLYN,2021.0,9.0,2.0,21.0,14.0,MISDEMEANOR,HARRASSMENT 2
2827,40.72700371,-73.89216087,QUEENS,2021.0,9.0,2.0,21.0,45.0,MISDEMEANOR,HARRASSMENT 2
2828,40.54352168,-74.21867418,STATEN ISLAND,2021.0,9.0,2.0,22.0,15.0,MISDEMEANOR,HARRASSMENT 2
2829,40.84880717,-73.93722445,MANHATTAN,2021.0,9.0,2.0,22.0,49.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2830,40.64515022,-74.00131671,BROOKLYN,2021.0,9.0,2.0,23.0,19.0,MISDEMEANOR,HARRASSMENT 2
2831,40.76227034,-73.94025885,QUEENS,2021.0,9.0,2.0,23.0,52.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2832,40.80661683,-73.91392562,BRONX,2021.0,9.0,3.0,0.0,14.0,FELONY,FELONY ASSAULT
2833,40.77678994,-73.78707987,QUEENS,2021.0,9.0,3.0,0.0,48.0,FELONY,HARRASSMENT 2
2834,40.66389203,-73.74764641,QUEENS,2021.0,9.0,3.0,1.0,18.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2835,40.81558414,-73.86546385,BRONX,2021.0,9.0,3.0,1.0,51.0,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES
2836,40.74752179,-73.99687603,MANHATTAN,2021.0,9.0,3.0,2.0,22.0,MISDEMEANOR,HARRASSMENT 2
2837,40.63930596,-73.94833915,BROOKLYN,2021.0,9.0,3.0,2.0,55.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2838,40.68044287,-73.95035876,BROOKLYN,2021.0,9.0,3.0,3.0,26.0,FELONY,PETIT LARCENY
2839,40.64263959,-73.94003805,BROOKLYN,2021.0,9.0,3.0,3.0,59.0,FELONY,MISCELLANEOUS PENAL LAW
2840,40.81760769,-73.91908136,BRONX,2021.0,9.0,3.0,4.0,29.0,FELONY,CRIMINAL MISCHIEF & RELATED OF
2841,40.61555438,-73.92651566,BROOKLYN,2021.0,9.0,3.0,5.0,3.0,FELONY,PETIT LARCENY
2842,40.60175739,-73.97298924,BROOKLYN,2021.0,9.0,3.0,5.0,33.0,MISDEMEANOR,PETIT LARCENY
2843,40.62391923,-74.00367583,BROOKLYN,2021.0,9.0,3.0,6.0,7.0,MISDEMEANOR,PETIT LARCENY
2844,40.78431157,-73.84035458,QUEENS,2021.0,9.0,3.0,6.0,37.0,MISDEMEANOR,PETIT LARCENY
2845,40.68819522,-73.95300326,BROOKLYN,2021.0,9.0,3.0,7.0,7.0,MISDEMEANOR,PETIT LARCENY
2846,40.88224827,-73.83818467,BRONX,2021.0,9.0,3.0,7.0,11.0,MISDEMEANOR,HARRASSMENT 2
2847,40.60737748,-74.08183358,STATEN ISLAND,2021.0,9.0,3.0,7.0,41.0,MISDEMEANOR,HARRASSMENT 2
2848,40.66986147,-73.89635915,BROOKLYN,2021.0,9.0,3.0,8.0,11.0,MISDEMEANOR,HARRASSMENT 2
2849,40.62240867,-73.93663768,BROOKLYN,2021.0,9.0,3.0,8.0,45.0,MISDEMEANOR,HARRASSMENT 2
2850,40.60484099,-73.75682251,QUEENS,2021.0,9.0,3.0,9.0,15.0,MISDEMEANOR,HARRASSMENT 2
2851,40.65187347,-73.86576514,BROOKLYN,2021.0,9.0,3.0,9.0,49.0,MISDEMEANOR,GRAND LARCENY
2852,40.84370256,-73.92439509,BRONX,2021.0,9.0,3.0,10.0,19.0,MISDEMEANOR,HARRASSMENT 2
2853,40.7336032,-74.00044527,MANHATTAN,2021.0,9.0,3.0,10.0,53.0,MISDEMEANOR,PETIT LARCENY
2854,40.75710548,-73.90804828,QUEENS,2021.0,9.0,3.0,11.0,23.0,MISDEMEANOR,PETIT LARCENY
2855,40.70414866,-73.90871282,QUEENS,2021.0,9.0,3.0,11.0,56.0,MISDEMEANOR,PETIT LARCENY
2856,40.63624793,-74.11051651,STATEN ISLAND,2021.0,9.0,3.0,12.0,27.0,MISDEMEANOR,PETIT LARCENY
2857,40.77477358,-73.98629598,MANHATTAN,2021.0,9.0,3.0,13.0,0.0,MISDEMEANOR,GRAND LARCENY
2858,40.76048856,-73.83167612,QUEENS,2021.0,9.0,3.0,13.0,31.0,MISDEMEANOR,PETIT LARCENY
2859,40.63383997,-74.01999381,BROOKLYN,2021.0,9.0,3.0,14.0,4.0,MISDEMEANOR,PETIT LARCENY
2860,40.66242076,-73.90985846,BROOKLYN,2021.0,9.0,3.0,14.0,34.0,MISDEMEANOR,HARRASSMENT 2
2861,40.61963192,-73.95646633,BROOKLYN,2021.0,9.0,3.0,15.0,8.0,MISDEMEANOR,PETIT LARCENY
2862,40.83917631,-73.90889256,BRONX,2021.0,9.0,3.0,15.0,38.0,MISDEMEANOR,PETIT LARCENY
2863,40.6849635,-73.87456841,BROOKLYN,2021.0,9.0,3.0,16.0,12.0,MISDEMEANOR,HARRASSMENT 2
2864,40.70885871,-73.85963763,QUEENS,2021.0,9.0,3.0,16.0,42.0,MISDEMEANOR,PETIT LARCENY
2865,40.66555223,-73.7696967,QUEENS,2021.0,9.0,3.0,17.0,16.0,MISDEMEANOR,HARRASSMENT 2
2866,40.66483236,-73.86642393,BROOKLYN,2021.0,9.0,3.0,17.0,46.0,MISDEMEANOR,HARRASSMENT 2
2867,40.8643908,-73.89172478,BRONX,2021.0,9.0,3.0,18.0,20.0,MISDEMEANOR,HARRASSMENT 2
2868,40.70750491,-73.92712125,BROOKLYN,2021.0,9.0,3.0,18.0,50.0,MISDEMEANOR,HARRASSMENT 2
2869,40.67213267,-73.90749852,BROOKLYN,2021.0,9.0,3.0,19.0,20.0,MISDEMEANOR,HARRASSMENT 2
2870,40.81155835,-73.8837982,BRONX,2021.0,9.0,3.0,19.0,24.0,MISDEMEANOR,GRAND LARCENY
2871,40.68755724,-73.84117037,QUEENS,2021.0,9.0,3.0,19.0,54.0,MISDEMEANOR,HARRASSMENT 2
2872,40.7207706,-73.84643044,QUEENS,2021.0,9.0,3.0,20.0,24.0,MISDEMEANOR,PETIT LARCENY
2873,40.61284187,-74.03364893,BROOKLYN,2021.0,9.0,3.0,20.0,58.0,MISDEMEANOR,HARRASSMENT 2
2874,40.81787791,-73.91695668,BRONX,2021.0,9.0,3.0,21.0,28.0,FELONY,ASSAULT 3 & RELATED OFFENSES
2875,40.82828654,-73.90703211,BRONX,2021.0,9.0,3.0,22.0,2.0,MISDEMEANOR,HARRASSMENT 2
2876,40.67272416,-73.89031636,BROOKLYN,2021.0,9.0,3.0,22.0,32.0,MISDEMEANOR,HARRASSMENT 2
2877,40.84963047,-73.91937133,BRONX,2021.0,9.0,3.0,23.0,5.0,FELONY,HARRASSMENT 2
